time_index,figi,weight,price
2024-04-26 02:00:00+02:00,m8qqW6CbSUAo,0.17702289,81.72
2024-04-26 02:00:00+02:00,mhWnrrN5KIeV,0.044531755,165.58406
2024-04-27 02:00:00+02:00,kRRJi8L3IpVj,0.2099057,168.65
2024-04-27 02:00:00+02:00,LKAhU1EQImhD,0.15684548,171.3548
2024-04-27 02:00:00+02:00,VYBy6kKaBImr,0.08267849,154.06
2024-04-27 02:00:00+02:00,FQrVehv9tTHl,0.080022216,431.6
2024-04-27 02:00:00+02:00,4fcxQmwAjynz,0.24899347,391.72
2024-04-27 02:00:00+02:00,m8qqW6CbSUAo,0.17702289,81.72
2024-04-27 02:00:00+02:00,mhWnrrN5KIeV,0.044531755,165.58406
2024-04-28 02:00:00+02:00,kRRJi8L3IpVj,0.2099057,168.65
2024-04-28 02:00:00+02:00,LKAhU1EQImhD,0.15684548,171.3548
2024-04-28 02:00:00+02:00,VYBy6kKaBImr,0.08267849,154.06
2024-04-28 02:00:00+02:00,FQrVehv9tTHl,0.080022216,431.6
2024-04-28 02:00:00+02:00,4fcxQmwAjynz,0.24899347,391.72
2024-04-28 02:00:00+02:00,m8qqW6CbSUAo,0.17702289,81.72
2024-04-28 02:00:00+02:00,mhWnrrN5KIeV,0.044531755,165.58406
2024-04-29 02:00:00+02:00,kRRJi8L3IpVj,0.21382385,169.21
2024-04-29 02:00:00+02:00,LKAhU1EQImhD,0.15706858,178.89449
2024-04-29 02:00:00+02:00,VYBy6kKaBImr,0.079410896,171.09
2024-04-29 02:00:00+02:00,FQrVehv9tTHl,0.077628046,438.6
2024-04-29 02:00:00+02:00,4fcxQmwAjynz,0.24502207,405.74
2024-04-29 02:00:00+02:00,m8qqW6CbSUAo,0.1760061,86.64
2024-04-29 02:00:00+02:00,mhWnrrN5KIeV,0.051040456,169.16504
2024-04-30 02:00:00+02:00,kRRJi8L3IpVj,0.21520038,173.63
2024-04-30 02:00:00+02:00,LKAhU1EQImhD,0.15571843,180.5834
2024-04-30 02:00:00+02:00,VYBy6kKaBImr,0.079758324,166.32
2024-04-30 02:00:00+02:00,FQrVehv9tTHl,0.079131134,431.22
2024-04-30 02:00:00+02:00,4fcxQmwAjynz,0.24312086,398.55
2024-04-30 02:00:00+02:00,m8qqW6CbSUAo,0.1776499,86.99
2024-04-30 02:00:00+02:00,mhWnrrN5KIeV,0.049420964,191.93483
2024-05-01 02:00:00+02:00,kRRJi8L3IpVj,0.21386655,171.29
2024-05-01 02:00:00+02:00,LKAhU1EQImhD,0.15925351,178.44385
2024-05-01 02:00:00+02:00,VYBy6kKaBImr,0.0802753,163.77
2024-05-01 02:00:00+02:00,FQrVehv9tTHl,0.080778114,431.76
2024-05-01 02:00:00+02:00,4fcxQmwAjynz,0.24658662,390.76
2024-05-01 02:00:00+02:00,m8qqW6CbSUAo,0.17071345,87.29
2024-05-01 02:00:00+02:00,mhWnrrN5KIeV,0.04852645,185.6784
2024-05-02 02:00:00+02:00,kRRJi8L3IpVj,0.21447471,169.92
2024-05-02 02:00:00+02:00,LKAhU1EQImhD,0.16125703,180.40587
2024-05-02 02:00:00+02:00,VYBy6kKaBImr,0.0800949,164.12
2024-05-02 02:00:00+02:00,FQrVehv9tTHl,0.079710916,437.57
2024-05-02 02:00:00+02:00,4fcxQmwAjynz,0.2437337,392.25
2024-05-02 02:00:00+02:00,m8qqW6CbSUAo,0.17310806,83.5
2024-05-02 02:00:00+02:00,mhWnrrN5KIeV,0.047620676,181.68796
2024-05-03 02:00:00+02:00,kRRJi8L3IpVj,0.22111395,171.65
2024-05-03 02:00:00+02:00,LKAhU1EQImhD,0.15813108,183.12466
2024-05-03 02:00:00+02:00,VYBy6kKaBImr,0.078203715,164.87
2024-05-03 02:00:00+02:00,FQrVehv9tTHl,0.079344995,437.44
2024-05-03 02:00:00+02:00,4fcxQmwAjynz,0.24235284,394.26
2024-05-03 02:00:00+02:00,m8qqW6CbSUAo,0.17422587,84.94
2024-05-03 02:00:00+02:00,mhWnrrN5KIeV,0.046627555,179.68387
2024-05-04 02:00:00+02:00,kRRJi8L3IpVj,0.22111395,171.65
2024-05-04 02:00:00+02:00,LKAhU1EQImhD,0.15813108,183.12466
2024-05-04 02:00:00+02:00,VYBy6kKaBImr,0.078203715,164.87
2024-05-04 02:00:00+02:00,FQrVehv9tTHl,0.079344995,437.44
2024-05-04 02:00:00+02:00,4fcxQmwAjynz,0.24235284,394.26
2024-05-04 02:00:00+02:00,m8qqW6CbSUAo,0.17422587,84.94
2024-05-04 02:00:00+02:00,mhWnrrN5KIeV,0.046627555,179.68387
2024-05-05 02:00:00+02:00,kRRJi8L3IpVj,0.22111395,171.65
2024-05-05 02:00:00+02:00,LKAhU1EQImhD,0.15813108,183.12466
2024-05-05 02:00:00+02:00,VYBy6kKaBImr,0.078203715,164.87
2024-05-05 02:00:00+02:00,FQrVehv9tTHl,0.079344995,437.44
2024-05-05 02:00:00+02:00,4fcxQmwAjynz,0.24235284,394.26
2024-05-05 02:00:00+02:00,m8qqW6CbSUAo,0.17422587,84.94
2024-05-05 02:00:00+02:00,mhWnrrN5KIeV,0.046627555,179.68387
2024-05-06 02:00:00+02:00,kRRJi8L3IpVj,0.21596748,183.73
2024-05-06 02:00:00+02:00,LKAhU1EQImhD,0.1579543,186.44518
2024-05-06 02:00:00+02:00,VYBy6kKaBImr,0.0774819,165.02
2024-05-06 02:00:00+02:00,FQrVehv9tTHl,0.080584675,448.79
2024-05-06 02:00:00+02:00,4fcxQmwAjynz,0.24292909,402.79
2024-05-06 02:00:00+02:00,m8qqW6CbSUAo,0.17821613,88.36
2024-05-06 02:00:00+02:00,mhWnrrN5KIeV,0.046866413,181.2484
2024-05-07 02:00:00+02:00,kRRJi8L3IpVj,0.21777464,180.99
2024-05-07 02:00:00+02:00,LKAhU1EQImhD,0.15872397,186.95421
2024-05-07 02:00:00+02:00,VYBy6kKaBImr,0.07929323,166.4
2024-05-07 02:00:00+02:00,FQrVehv9tTHl,0.08139662,458.62
2024-05-07 02:00:00+02:00,4fcxQmwAjynz,0.24155672,407.79
2024-05-07 02:00:00+02:00,m8qqW6CbSUAo,0.175946,91.37
2024-05-07 02:00:00+02:00,mhWnrrN5KIeV,0.045308836,184.52283
2024-05-08 02:00:00+02:00,kRRJi8L3IpVj,0.21833259,181.98
2024-05-08 02:00:00+02:00,LKAhU1EQImhD,0.15819503,188.75195
2024-05-08 02:00:00+02:00,VYBy6kKaBImr,0.07848201,169.91
2024-05-08 02:00:00+02:00,FQrVehv9tTHl,0.08221178,465.49
2024-05-08 02:00:00+02:00,4fcxQmwAjynz,0.24243364,408.06
2024-05-08 02:00:00+02:00,m8qqW6CbSUAo,0.17579247,90.53
2024-05-08 02:00:00+02:00,mhWnrrN5KIeV,0.04455247,179.15639
2024-05-09 02:00:00+02:00,kRRJi8L3IpVj,0.22022821,181.61
2024-05-09 02:00:00+02:00,LKAhU1EQImhD,0.15924695,187.61745
2024-05-09 02:00:00+02:00,VYBy6kKaBImr,0.078646906,168.72
2024-05-09 02:00:00+02:00,FQrVehv9tTHl,0.08259327,470.35
2024-05-09 02:00:00+02:00,4fcxQmwAjynz,0.24316369,407.25
2024-05-09 02:00:00+02:00,m8qqW6CbSUAo,0.17232758,90.3
2024-05-09 02:00:00+02:00,mhWnrrN5KIeV,0.04379341,173.885
2024-05-10 02:00:00+02:00,kRRJi8L3IpVj,0.21868788,183.12
2024-05-10 02:00:00+02:00,LKAhU1EQImhD,0.15774658,189.97215
2024-05-10 02:00:00+02:00,VYBy6kKaBImr,0.078138374,168.45
2024-05-10 02:00:00+02:00,FQrVehv9tTHl,0.0828323,471.99
2024-05-10 02:00:00+02:00,4fcxQmwAjynz,0.24489693,408.66
2024-05-10 02:00:00+02:00,m8qqW6CbSUAo,0.17474213,89.05
2024-05-10 02:00:00+02:00,mhWnrrN5KIeV,0.042955797,173.01625
2024-05-11 02:00:00+02:00,kRRJi8L3IpVj,0.21868788,183.12
2024-05-11 02:00:00+02:00,LKAhU1EQImhD,0.15774658,189.97215
2024-05-11 02:00:00+02:00,VYBy6kKaBImr,0.078138374,168.45
2024-05-11 02:00:00+02:00,FQrVehv9tTHl,0.0828323,471.99
2024-05-11 02:00:00+02:00,4fcxQmwAjynz,0.24489693,408.66
2024-05-11 02:00:00+02:00,m8qqW6CbSUAo,0.17474213,89.05
2024-05-11 02:00:00+02:00,mhWnrrN5KIeV,0.042955797,173.01625
2024-05-12 02:00:00+02:00,kRRJi8L3IpVj,0.21868788,183.12
2024-05-12 02:00:00+02:00,LKAhU1EQImhD,0.15774658,189.97215
2024-05-12 02:00:00+02:00,VYBy6kKaBImr,0.078138374,168.45
2024-05-12 02:00:00+02:00,FQrVehv9tTHl,0.0828323,471.99
2024-05-12 02:00:00+02:00,4fcxQmwAjynz,0.24489693,408.66
2024-05-12 02:00:00+02:00,m8qqW6CbSUAo,0.17474213,89.05
2024-05-12 02:00:00+02:00,mhWnrrN5KIeV,0.042955797,173.01625
2024-05-13 02:00:00+02:00,kRRJi8L3IpVj,0.22184165,182.49
2024-05-13 02:00:00+02:00,LKAhU1EQImhD,0.15648356,187.95897
2024-05-13 02:00:00+02:00,VYBy6kKaBImr,0.078117125,167.41
2024-05-13 02:00:00+02:00,FQrVehv9tTHl,0.08114978,472.62
2024-05-13 02:00:00+02:00,4fcxQmwAjynz,0.24352068,411.17
2024-05-13 02:00:00+02:00,m8qqW6CbSUAo,0.17519824,90.03
2024-05-13 02:00:00+02:00,mhWnrrN5KIeV,0.04368896,169.42761
2024-05-14 02:00:00+02:00,kRRJi8L3IpVj,0.2214454,185.57
2024-05-14 02:00:00+02:00,LKAhU1EQImhD,0.1556617,186.40681
2024-05-14 02:00:00+02:00,VYBy6kKaBImr,0.07804898,165.94
2024-05-14 02:00:00+02:00,FQrVehv9tTHl,0.08116838,465.94
2024-05-14 02:00:00+02:00,4fcxQmwAjynz,0.24325266,410.72
2024-05-14 02:00:00+02:00,m8qqW6CbSUAo,0.17565233,90.08
2024-05-14 02:00:00+02:00,mhWnrrN5KIeV,0.044770554,172.60654
2024-05-15 02:00:00+02:00,kRRJi8L3IpVj,0.22112755,186.64
2024-05-15 02:00:00+02:00,LKAhU1EQImhD,0.15267552,185.85837
2024-05-15 02:00:00+02:00,VYBy6kKaBImr,0.077977106,169.31
2024-05-15 02:00:00+02:00,FQrVehv9tTHl,0.08171795,466.63
2024-05-15 02:00:00+02:00,4fcxQmwAjynz,0.24372761,411.89
2024-05-15 02:00:00+02:00,m8qqW6CbSUAo,0.17949314,90.68
2024-05-15 02:00:00+02:00,mhWnrrN5KIeV,0.0432811,176.97986
2024-05-16 02:00:00+02:00,kRRJi8L3IpVj,0.22214699,189.07
2024-05-16 02:00:00+02:00,LKAhU1EQImhD,0.15133744,184.67574
2024-05-16 02:00:00+02:00,VYBy6kKaBImr,0.07904494,171.02
2024-05-16 02:00:00+02:00,FQrVehv9tTHl,0.08062697,476.51
2024-05-16 02:00:00+02:00,4fcxQmwAjynz,0.24348766,419.35
2024-05-16 02:00:00+02:00,m8qqW6CbSUAo,0.17969057,93.9
2024-05-16 02:00:00+02:00,mhWnrrN5KIeV,0.043665428,174.63672
2024-05-17 02:00:00+02:00,kRRJi8L3IpVj,0.22258982,189.5
2024-05-17 02:00:00+02:00,LKAhU1EQImhD,0.15249862,185.18796
2024-05-17 02:00:00+02:00,VYBy6kKaBImr,0.080044724,173.37
2024-05-17 02:00:00+02:00,FQrVehv9tTHl,0.08054962,473.27
2024-05-17 02:00:00+02:00,4fcxQmwAjynz,0.24348253,419.69
2024-05-17 02:00:00+02:00,m8qqW6CbSUAo,0.17643362,94.92
2024-05-17 02:00:00+02:00,mhWnrrN5KIeV,0.04440109,174.23369
2024-05-18 02:00:00+02:00,kRRJi8L3IpVj,0.22258982,189.5
2024-05-18 02:00:00+02:00,LKAhU1EQImhD,0.15249862,185.18796
2024-05-18 02:00:00+02:00,VYBy6kKaBImr,0.080044724,173.37
2024-05-18 02:00:00+02:00,FQrVehv9tTHl,0.08054962,473.27
2024-05-18 02:00:00+02:00,4fcxQmwAjynz,0.24348253,419.69
2024-05-18 02:00:00+02:00,m8qqW6CbSUAo,0.17643362,94.92
2024-05-18 02:00:00+02:00,mhWnrrN5KIeV,0.04440109,174.23369
2024-05-19 02:00:00+02:00,kRRJi8L3IpVj,0.22258982,189.5
2024-05-19 02:00:00+02:00,LKAhU1EQImhD,0.15249862,185.18796
2024-05-19 02:00:00+02:00,VYBy6kKaBImr,0.080044724,173.37
2024-05-19 02:00:00+02:00,FQrVehv9tTHl,0.08054962,473.27
2024-05-19 02:00:00+02:00,4fcxQmwAjynz,0.24348253,419.69
2024-05-19 02:00:00+02:00,m8qqW6CbSUAo,0.17643362,94.92
2024-05-19 02:00:00+02:00,mhWnrrN5KIeV,0.04440109,174.23369
2024-05-20 02:00:00+02:00,kRRJi8L3IpVj,0.22240125,189.3
2024-05-20 02:00:00+02:00,LKAhU1EQImhD,0.15048517,184.51994
2024-05-20 02:00:00+02:00,VYBy6kKaBImr,0.07987537,174.79
2024-05-20 02:00:00+02:00,FQrVehv9tTHl,0.079468116,469.23
2024-05-20 02:00:00+02:00,4fcxQmwAjynz,0.24473812,417.74
2024-05-20 02:00:00+02:00,m8qqW6CbSUAo,0.17956384,93.14
2024-05-20 02:00:00+02:00,mhWnrrN5KIeV,0.043468144,176.85861
2024-05-21 02:00:00+02:00,kRRJi8L3IpVj,0.22235134,190.45
2024-05-21 02:00:00+02:00,LKAhU1EQImhD,0.14910923,184.4576
2024-05-21 02:00:00+02:00,VYBy6kKaBImr,0.0797305,176.4
2024-05-21 02:00:00+02:00,FQrVehv9tTHl,0.078200616,468.35
2024-05-21 02:00:00+02:00,4fcxQmwAjynz,0.24513076,422.26
2024-05-21 02:00:00+02:00,m8qqW6CbSUAo,0.17944092,94.66
2024-05-21 02:00:00+02:00,mhWnrrN5KIeV,0.04603662,174.73183
2024-05-22 02:00:00+02:00,kRRJi8L3IpVj,0.22142738,191.61
2024-05-22 02:00:00+02:00,LKAhU1EQImhD,0.14960116,181.80754
2024-05-22 02:00:00+02:00,VYBy6kKaBImr,0.079341024,176.61
2024-05-22 02:00:00+02:00,FQrVehv9tTHl,0.07899915,463.72
2024-05-22 02:00:00+02:00,4fcxQmwAjynz,0.2468148,426.83
2024-05-22 02:00:00+02:00,m8qqW6CbSUAo,0.17922956,94.52
2024-05-22 02:00:00+02:00,mhWnrrN5KIeV,0.04458692,182.07439
2024-05-23 02:00:00+02:00,kRRJi8L3IpVj,0.21565695,190.81
2024-05-23 02:00:00+02:00,LKAhU1EQImhD,0.14714625,183.4826
2024-05-23 02:00:00+02:00,VYBy6kKaBImr,0.07766911,175.18
2024-05-23 02:00:00+02:00,FQrVehv9tTHl,0.07825946,467.77
2024-05-23 02:00:00+02:00,4fcxQmwAjynz,0.243546,427.78
2024-05-23 02:00:00+02:00,m8qqW6CbSUAo,0.19493198,94.54
2024-05-23 02:00:00+02:00,mhWnrrN5KIeV,0.042790238,180.67706
2024-05-24 02:00:00+02:00,kRRJi8L3IpVj,0.21615641,187.6
2024-05-24 02:00:00+02:00,LKAhU1EQImhD,0.14484003,182.10873
2024-05-24 02:00:00+02:00,VYBy6kKaBImr,0.077214085,173.88
2024-05-24 02:00:00+02:00,FQrVehv9tTHl,0.07922155,465.37
2024-05-24 02:00:00+02:00,4fcxQmwAjynz,0.24190381,426.67
2024-05-24 02:00:00+02:00,m8qqW6CbSUAo,0.19713905,103.89
2024-05-24 02:00:00+02:00,mhWnrrN5KIeV,0.043525063,176.21992
2024-05-25 02:00:00+02:00,kRRJi8L3IpVj,0.21615641,187.6
2024-05-25 02:00:00+02:00,LKAhU1EQImhD,0.14484003,182.10873
2024-05-25 02:00:00+02:00,VYBy6kKaBImr,0.077214085,173.88
2024-05-25 02:00:00+02:00,FQrVehv9tTHl,0.07922155,465.37
2024-05-25 02:00:00+02:00,4fcxQmwAjynz,0.24190381,426.67
2024-05-25 02:00:00+02:00,m8qqW6CbSUAo,0.19713905,103.89
2024-05-25 02:00:00+02:00,mhWnrrN5KIeV,0.043525063,176.21992
2024-05-26 02:00:00+02:00,kRRJi8L3IpVj,0.21615641,187.6
2024-05-26 02:00:00+02:00,LKAhU1EQImhD,0.14484003,182.10873
2024-05-26 02:00:00+02:00,VYBy6kKaBImr,0.077214085,173.88
2024-05-26 02:00:00+02:00,FQrVehv9tTHl,0.07922155,465.37
2024-05-26 02:00:00+02:00,4fcxQmwAjynz,0.24190381,426.67
2024-05-26 02:00:00+02:00,m8qqW6CbSUAo,0.19713905,103.89
2024-05-26 02:00:00+02:00,mhWnrrN5KIeV,0.043525063,176.21992
2024-05-27 02:00:00+02:00,kRRJi8L3IpVj,0.21615641,187.6
2024-05-27 02:00:00+02:00,LKAhU1EQImhD,0.14484003,182.10873
2024-05-27 02:00:00+02:00,VYBy6kKaBImr,0.077214085,173.88
2024-05-27 02:00:00+02:00,FQrVehv9tTHl,0.07922155,465.37
2024-05-27 02:00:00+02:00,4fcxQmwAjynz,0.24190381,426.67
2024-05-27 02:00:00+02:00,m8qqW6CbSUAo,0.19713905,103.89
2024-05-27 02:00:00+02:00,mhWnrrN5KIeV,0.043525063,176.21992
2024-05-28 02:00:00+02:00,kRRJi8L3IpVj,0.21291372,189.09
2024-05-28 02:00:00+02:00,LKAhU1EQImhD,0.14376466,181.37704
2024-05-28 02:00:00+02:00,VYBy6kKaBImr,0.07666454,174.16
2024-05-28 02:00:00+02:00,FQrVehv9tTHl,0.07830638,473.79
2024-05-28 02:00:00+02:00,4fcxQmwAjynz,0.23835096,426.36
2024-05-28 02:00:00+02:00,m8qqW6CbSUAo,0.20772545,104.84
2024-05-28 02:00:00+02:00,mhWnrrN5KIeV,0.04227431,178.09009
2024-05-29 02:00:00+02:00,kRRJi8L3IpVj,0.21324494,190.14
2024-05-29 02:00:00+02:00,LKAhU1EQImhD,0.1436587,181.16013
2024-05-29 02:00:00+02:00,VYBy6kKaBImr,0.07644545,175.19
2024-05-29 02:00:00+02:00,FQrVehv9tTHl,0.07739737,476.06
2024-05-29 02:00:00+02:00,4fcxQmwAjynz,0.23770843,426.7
2024-05-29 02:00:00+02:00,m8qqW6CbSUAo,0.2094057,112.65
2024-05-29 02:00:00+02:00,mhWnrrN5KIeV,0.042139392,175.70015
2024-05-30 02:00:00+02:00,kRRJi8L3IpVj,0.21855016,190.48
2024-05-30 02:00:00+02:00,LKAhU1EQImhD,0.14429048,182.67561
2024-05-30 02:00:00+02:00,VYBy6kKaBImr,0.07625846,175.21
2024-05-30 02:00:00+02:00,FQrVehv9tTHl,0.07769223,474.39
2024-05-30 02:00:00+02:00,4fcxQmwAjynz,0.23416068,426.81
2024-05-30 02:00:00+02:00,m8qqW6CbSUAo,0.20545202,113.87
2024-05-30 02:00:00+02:00,mhWnrrN5KIeV,0.04359597,176.24536
2024-05-31 02:00:00+02:00,kRRJi8L3IpVj,0.2202217,190.77
2024-05-31 02:00:00+02:00,LKAhU1EQImhD,0.14234456,179.79501
2024-05-31 02:00:00+02:00,VYBy6kKaBImr,0.076631255,171.99
2024-05-31 02:00:00+02:00,FQrVehv9tTHl,0.077858835,466.23
2024-05-31 02:00:00+02:00,4fcxQmwAjynz,0.23503381,415.68
2024-05-31 02:00:00+02:00,m8qqW6CbSUAo,0.20437337,113.17
2024-05-31 02:00:00+02:00,mhWnrrN5KIeV,0.043536462,178.88104
2024-06-01 02:00:00+02:00,kRRJi8L3IpVj,0.2202217,190.77
2024-06-01 02:00:00+02:00,LKAhU1EQImhD,0.14234456,179.79501
2024-06-01 02:00:00+02:00,VYBy6kKaBImr,0.076631255,171.99
2024-06-01 02:00:00+02:00,FQrVehv9tTHl,0.077858835,466.23
2024-06-01 02:00:00+02:00,4fcxQmwAjynz,0.23503381,415.68
2024-06-01 02:00:00+02:00,m8qqW6CbSUAo,0.20437337,113.17
2024-06-01 02:00:00+02:00,mhWnrrN5KIeV,0.043536462,178.88104
2024-06-02 02:00:00+02:00,kRRJi8L3IpVj,0.2202217,190.77
2024-06-02 02:00:00+02:00,LKAhU1EQImhD,0.14234456,179.79501
2024-06-02 02:00:00+02:00,VYBy6kKaBImr,0.076631255,171.99
2024-06-02 02:00:00+02:00,FQrVehv9tTHl,0.077858835,466.23
2024-06-02 02:00:00+02:00,4fcxQmwAjynz,0.23503381,415.68
2024-06-02 02:00:00+02:00,m8qqW6CbSUAo,0.20437337,113.17
2024-06-02 02:00:00+02:00,mhWnrrN5KIeV,0.043536462,178.88104
2024-06-03 02:00:00+02:00,kRRJi8L3IpVj,0.21912648,191.02
2024-06-03 02:00:00+02:00,LKAhU1EQImhD,0.14184852,175.65167
2024-06-03 02:00:00+02:00,VYBy6kKaBImr,0.07584408,170.9
2024-06-03 02:00:00+02:00,FQrVehv9tTHl,0.078513734,460.54
2024-06-03 02:00:00+02:00,4fcxQmwAjynz,0.23082082,409.47
2024-06-03 02:00:00+02:00,m8qqW6CbSUAo,0.21135528,109.44
2024-06-03 02:00:00+02:00,mhWnrrN5KIeV,0.042491093,176.90102
2024-06-04 02:00:00+02:00,kRRJi8L3IpVj,0.2183863,193.14
2024-06-04 02:00:00+02:00,LKAhU1EQImhD,0.141928,177.3988
2024-06-04 02:00:00+02:00,VYBy6kKaBImr,0.07573362,171.88
2024-06-04 02:00:00+02:00,FQrVehv9tTHl,0.07803789,473.63
2024-06-04 02:00:00+02:00,4fcxQmwAjynz,0.2310786,410.41
2024-06-04 02:00:00+02:00,m8qqW6CbSUAo,0.21292229,113.65
2024-06-04 02:00:00+02:00,mhWnrrN5KIeV,0.041913312,178.34326
2024-06-05 02:00:00+02:00,kRRJi8L3IpVj,0.21528317,193.66
2024-06-05 02:00:00+02:00,LKAhU1EQImhD,0.14032727,178.55602
2024-06-05 02:00:00+02:00,VYBy6kKaBImr,0.074768655,172.32
2024-06-05 02:00:00+02:00,FQrVehv9tTHl,0.079223745,474.2
2024-06-05 02:00:00+02:00,4fcxQmwAjynz,0.23034072,411.37
2024-06-05 02:00:00+02:00,m8qqW6CbSUAo,0.21900536,115.28
2024-06-05 02:00:00+02:00,mhWnrrN5KIeV,0.041051067,175.62532
2024-06-06 02:00:00+02:00,kRRJi8L3IpVj,0.21373533,195.23
2024-06-06 02:00:00+02:00,LKAhU1EQImhD,0.14319345,180.70067
2024-06-06 02:00:00+02:00,VYBy6kKaBImr,0.07532423,174.4
2024-06-06 02:00:00+02:00,FQrVehv9tTHl,0.07900829,488.6
2024-06-06 02:00:00+02:00,4fcxQmwAjynz,0.23059613,419.24
2024-06-06 02:00:00+02:00,m8qqW6CbSUAo,0.21640576,120.39
2024-06-06 02:00:00+02:00,mhWnrrN5KIeV,0.041736804,174.4335
2024-06-07 02:00:00+02:00,kRRJi8L3IpVj,0.21630982,194.68
2024-06-07 02:00:00+02:00,LKAhU1EQImhD,0.14260277,183.65994
2024-06-07 02:00:00+02:00,VYBy6kKaBImr,0.07433126,175.74
2024-06-07 02:00:00+02:00,FQrVehv9tTHl,0.07885325,494.65
2024-06-07 02:00:00+02:00,4fcxQmwAjynz,0.2301533,421.16
2024-06-07 02:00:00+02:00,m8qqW6CbSUAo,0.21613497,120.95
2024-06-07 02:00:00+02:00,mhWnrrN5KIeV,0.041614648,176.3034
2024-06-08 02:00:00+02:00,kRRJi8L3IpVj,0.21630982,194.68
2024-06-08 02:00:00+02:00,LKAhU1EQImhD,0.14260277,183.65994
2024-06-08 02:00:00+02:00,VYBy6kKaBImr,0.07433126,175.74
2024-06-08 02:00:00+02:00,FQrVehv9tTHl,0.07885325,494.65
2024-06-08 02:00:00+02:00,4fcxQmwAjynz,0.2301533,421.16
2024-06-08 02:00:00+02:00,m8qqW6CbSUAo,0.21613497,120.95
2024-06-08 02:00:00+02:00,mhWnrrN5KIeV,0.041614648,176.3034
2024-06-09 02:00:00+02:00,kRRJi8L3IpVj,0.21630982,194.68
2024-06-09 02:00:00+02:00,LKAhU1EQImhD,0.14260277,183.65994
2024-06-09 02:00:00+02:00,VYBy6kKaBImr,0.07433126,175.74
2024-06-09 02:00:00+02:00,FQrVehv9tTHl,0.07885325,494.65
2024-06-09 02:00:00+02:00,4fcxQmwAjynz,0.2301533,421.16
2024-06-09 02:00:00+02:00,m8qqW6CbSUAo,0.21613497,120.95
2024-06-09 02:00:00+02:00,mhWnrrN5KIeV,0.041614648,176.3034
2024-06-10 02:00:00+02:00,kRRJi8L3IpVj,0.21159656,195.27
2024-06-10 02:00:00+02:00,LKAhU1EQImhD,0.14434853,184.93852
2024-06-10 02:00:00+02:00,VYBy6kKaBImr,0.07436478,174.9
2024-06-10 02:00:00+02:00,FQrVehv9tTHl,0.08017874,492.93
2024-06-10 02:00:00+02:00,4fcxQmwAjynz,0.23171048,422.1
2024-06-10 02:00:00+02:00,m8qqW6CbSUAo,0.21716122,120.01
2024-06-10 02:00:00+02:00,mhWnrrN5KIeV,0.04063969,177.73798
2024-06-11 02:00:00+02:00,kRRJi8L3IpVj,0.22311604,193.78
2024-06-11 02:00:00+02:00,LKAhU1EQImhD,0.14202714,186.31221
2024-06-11 02:00:00+02:00,VYBy6kKaBImr,0.07377493,173.9
2024-06-11 02:00:00+02:00,FQrVehv9tTHl,0.0795814,498.02
2024-06-11 02:00:00+02:00,4fcxQmwAjynz,0.23033777,424.47
2024-06-11 02:00:00+02:00,m8qqW6CbSUAo,0.21193239,121.1
2024-06-11 02:00:00+02:00,mhWnrrN5KIeV,0.039230317,175.40555
2024-06-12 02:00:00+02:00,kRRJi8L3IpVj,0.22492044,202.43
2024-06-12 02:00:00+02:00,LKAhU1EQImhD,0.13894494,186.23087
2024-06-12 02:00:00+02:00,VYBy6kKaBImr,0.072784185,174.84
2024-06-12 02:00:00+02:00,FQrVehv9tTHl,0.07820657,501.93
2024-06-12 02:00:00+02:00,4fcxQmwAjynz,0.23012127,427.57
2024-06-12 02:00:00+02:00,m8qqW6CbSUAo,0.2150801,120.78
2024-06-12 02:00:00+02:00,mhWnrrN5KIeV,0.039942488,169.43123
2024-06-13 02:00:00+02:00,kRRJi8L3IpVj,0.22476889,214.74
2024-06-13 02:00:00+02:00,LKAhU1EQImhD,0.135832,187.0669
2024-06-13 02:00:00+02:00,VYBy6kKaBImr,0.07126784,177.15
2024-06-13 02:00:00+02:00,FQrVehv9tTHl,0.07700301,506.27
2024-06-13 02:00:00+02:00,4fcxQmwAjynz,0.22897997,436.97
2024-06-13 02:00:00+02:00,m8qqW6CbSUAo,0.22129083,125.23
2024-06-13 02:00:00+02:00,mhWnrrN5KIeV,0.040857457,177.1629
2024-06-14 02:00:00+02:00,kRRJi8L3IpVj,0.22246544,213.31
2024-06-14 02:00:00+02:00,LKAhU1EQImhD,0.13542184,184.457
2024-06-14 02:00:00+02:00,VYBy6kKaBImr,0.07178023,175.04
2024-06-14 02:00:00+02:00,FQrVehv9tTHl,0.0768507,502.82
2024-06-14 02:00:00+02:00,4fcxQmwAjynz,0.22901215,439.01
2024-06-14 02:00:00+02:00,m8qqW6CbSUAo,0.22469442,128.79
2024-06-14 02:00:00+02:00,mhWnrrN5KIeV,0.03977523,185.34282
2024-06-15 02:00:00+02:00,kRRJi8L3IpVj,0.22246544,213.31
2024-06-15 02:00:00+02:00,LKAhU1EQImhD,0.13542184,184.457
2024-06-15 02:00:00+02:00,VYBy6kKaBImr,0.07178023,175.04
2024-06-15 02:00:00+02:00,FQrVehv9tTHl,0.0768507,502.82
2024-06-15 02:00:00+02:00,4fcxQmwAjynz,0.22901215,439.01
2024-06-15 02:00:00+02:00,m8qqW6CbSUAo,0.22469442,128.79
2024-06-15 02:00:00+02:00,mhWnrrN5KIeV,0.03977523,185.34282
